trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.003, 'e': 0.5775270487619547}",20,8,-7.412737299689621,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.003, 'e': 0.5757970638904645}",30,0,-63.56964819051764,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
186,False,"{'a': 0.003, 'e': 0.574072261196436}",30,0,-16.971775134463257,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
187,False,"{'a': 0.003, 'e': 0.5723526251566332}",30,13,-21.378795302262276,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
188,False,"{'a': 0.003, 'e': 0.5706381402943203}",25,5,-32.99794493764027,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
189,False,"{'a': 0.003, 'e': 0.5689287911791218}",30,0,-47.810916401454506,"{0: 25, 1: 0, 2: 2, 3: 3, 4: 0}",0
190,False,"{'a': 0.003, 'e': 0.5672245624268841}",20,0,-56.594689004082795,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
191,False,"{'a': 0.003, 'e': 0.5655254386995371}",20,12,-5.5889435509991685,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
192,False,"{'a': 0.003, 'e': 0.5638314047049556}",20,0,-40.85567451365449,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
193,False,"{'a': 0.003, 'e': 0.5621424451968224}",25,3,-10.674562885221738,"{0: 17, 1: 4, 2: 0, 3: 1, 4: 0}",1
194,False,"{'a': 0.003, 'e': 0.5604585449744904}",35,0,-132.93076883106716,"{0: 25, 1: 2, 2: 5, 3: 1, 4: 2}",0
195,False,"{'a': 0.003, 'e': 0.5587796888828463}",20,10,-39.53306433807218,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
196,False,"{'a': 0.003, 'e': 0.5571058618121739}",25,0,-140.9120557111828,"{0: 19, 1: 0, 2: 1, 3: 2, 4: 3}",0
197,False,"{'a': 0.003, 'e': 0.5554370486980182}",25,0,-104.84646777011059,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
198,False,"{'a': 0.003, 'e': 0.5537732345210501}",20,0,-41.96476119603947,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
199,False,"{'a': 0.003, 'e': 0.5521144043069306}",20,0,12.859362273581235,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
200,False,"{'a': 0.003, 'e': 0.5504605431261766}",25,11,0.9279848817359153,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.003, 'e': 0.5488116360940265}",25,0,-44.626744263734054,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
202,False,"{'a': 0.003, 'e': 0.5471676683703055}",20,9,-45.71357441051898,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
203,False,"{'a': 0.003, 'e': 0.5455286251592933}",25,8,-99.79649489047334,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 2}",1
204,False,"{'a': 0.003, 'e': 0.5438944917095899}",20,9,-19.77882692945143,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
205,False,"{'a': 0.003, 'e': 0.5422652533139832}",30,11,-79.66347370232795,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 2}",1
206,False,"{'a': 0.003, 'e': 0.5406408953093166}",20,0,-41.10244601800686,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
207,False,"{'a': 0.003, 'e': 0.539021403076357}",30,17,10.784790332052008,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.003, 'e': 0.5374067620396636}",20,0,-140.5187720419845,"{0: 11, 1: 2, 2: 2, 3: 4, 4: 1}",0
209,False,"{'a': 0.003, 'e': 0.535796957667456}",20,0,-31.766238299502398,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
210,False,"{'a': 0.003, 'e': 0.5341919754714841}",25,13,3.976899929698155,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.003, 'e': 0.5325918010068972}",25,10,-51.980334203729306,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 0}",1
212,False,"{'a': 0.003, 'e': 0.5309964198721143}",25,0,-42.536562977645744,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
213,False,"{'a': 0.003, 'e': 0.5294058177086945}",20,0,-23.959464632503884,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
214,False,"{'a': 0.003, 'e': 0.5278199802012077}",30,17,13.206815864836745,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.003, 'e': 0.5262388930771054}",25,19,-11.6149647218188,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
216,False,"{'a': 0.003, 'e': 0.5246625421065929}",35,19,6.983688485461618,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.003, 'e': 0.5230909131025008}",20,0,-3.4008656535762682,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
218,False,"{'a': 0.003, 'e': 0.5215239919201575}",30,16,-17.83402652292564,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
219,False,"{'a': 0.003, 'e': 0.5199617644572618}",20,0,-85.77773086496171,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
220,False,"{'a': 0.003, 'e': 0.5184042166537559}",20,0,-91.99291318440932,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
221,False,"{'a': 0.003, 'e': 0.5168513344916992}",25,0,-150.49658975559439,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
222,False,"{'a': 0.003, 'e': 0.5153031039951417}",25,0,-87.01634231286783,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
223,False,"{'a': 0.003, 'e': 0.5137595112299983}",20,6,-49.08913274157004,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
224,False,"{'a': 0.003, 'e': 0.512220542303924}",25,6,3.1363152303091946,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.003, 'e': 0.5106861833661879}",30,16,-57.378380819210584,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
226,False,"{'a': 0.003, 'e': 0.5091564206075492}",20,6,2.8424017602062257,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.003, 'e': 0.5076312402601327}",25,13,-32.7417856968516,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
228,False,"{'a': 0.003, 'e': 0.5061106285973052}",20,11,3.039005279251347,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.003, 'e': 0.5045945719335512}",25,0,-41.49749961576255,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
230,False,"{'a': 0.003, 'e': 0.5030830566243506}",20,0,-37.05001359495991,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
231,False,"{'a': 0.003, 'e': 0.5015760690660555}",25,12,9.737456356950513,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.003, 'e': 0.5000735956957676}",20,0,-51.44842522038557,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
233,False,"{'a': 0.003, 'e': 0.4985756229912165}",30,15,15.43040226476703,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.003, 'e': 0.4970821374706377}",20,0,-0.7831062439670813,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
235,False,"{'a': 0.003, 'e': 0.4955931256926514}",30,3,1.529198253401243,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 0}",1
236,False,"{'a': 0.003, 'e': 0.4941085742561417}",20,8,-40.27074252531998,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
237,False,"{'a': 0.003, 'e': 0.49262846980013547}",30,15,-0.8401527221914833,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
238,False,"{'a': 0.003, 'e': 0.4911527990036827}",20,0,-19.145662028636046,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
239,False,"{'a': 0.003, 'e': 0.4896815485857362}",20,0,19.002276993272694,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
240,False,"{'a': 0.003, 'e': 0.4882147053050323}",25,8,-65.87948091739497,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
241,False,"{'a': 0.003, 'e': 0.4867522559599717}",20,12,1.2476083194930312,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.003, 'e': 0.4852941873885002}",30,5,13.509247465288347,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
243,False,"{'a': 0.003, 'e': 0.483840486467991}",35,12,-143.78789013434852,"{0: 14, 1: 1, 2: 2, 3: 5, 4: 1}",1
244,False,"{'a': 0.003, 'e': 0.4823911401151259}",25,17,3.562560989725676,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.003, 'e': 0.480946135285778}",20,0,-16.253104048307673,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
246,False,"{'a': 0.003, 'e': 0.4795054589748941}",20,0,-16.81603422388179,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
247,False,"{'a': 0.003, 'e': 0.4780690982163776}",30,16,-59.00827405350808,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
248,False,"{'a': 0.003, 'e': 0.47663704008297203}",20,4,-16.79768679519157,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
249,False,"{'a': 0.003, 'e': 0.47520927168614446}",25,16,15.234685297944987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.003, 'e': 0.4737857801759698}",25,1,9.086188833260078,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
251,False,"{'a': 0.003, 'e': 0.4723665527410147}",30,14,-19.722213721534427,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
252,False,"{'a': 0.003, 'e': 0.4709515766082228}",35,0,-55.421602142214105,"{0: 28, 1: 2, 2: 4, 3: 0, 4: 1}",0
253,False,"{'a': 0.003, 'e': 0.46954083904279925}",30,7,-59.56409608811672,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 0}",1
254,False,"{'a': 0.003, 'e': 0.4681343273480965}",35,12,13.812640861838663,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
255,False,"{'a': 0.003, 'e': 0.46673202886549986}",20,0,-14.071074176350415,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
256,False,"{'a': 0.003, 'e': 0.4653339309743134}",20,0,-48.4804764215552,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
257,False,"{'a': 0.003, 'e': 0.4639400210916467}",25,0,-45.15350448349673,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
258,False,"{'a': 0.003, 'e': 0.4625502866723014}",20,0,-70.88444018292917,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
259,False,"{'a': 0.003, 'e': 0.4611647152086584}",20,0,-77.98798451728948,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
260,False,"{'a': 0.003, 'e': 0.4597832942305652}",20,16,7.645045323112047,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.003, 'e': 0.4584060113052235}",20,4,-20.827538019841963,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
262,False,"{'a': 0.003, 'e': 0.4570328540370779}",30,14,-11.634396620408161,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
263,False,"{'a': 0.003, 'e': 0.4556638100677035}",25,0,-33.561086086068116,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
264,False,"{'a': 0.003, 'e': 0.4542988670756955}",20,14,-29.35367456527812,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
265,False,"{'a': 0.003, 'e': 0.4529380127765577}",30,0,-43.65673385178735,"{0: 25, 1: 3, 2: 0, 3: 1, 4: 1}",0
266,False,"{'a': 0.003, 'e': 0.4515812349225922}",35,18,0.23925240946999904,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
267,False,"{'a': 0.003, 'e': 0.45022852130278923}",20,0,16.054818466715666,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
268,False,"{'a': 0.003, 'e': 0.448879859742717}",30,0,-89.15794343198154,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 1}",0
269,False,"{'a': 0.003, 'e': 0.44753523810441237}",25,0,-87.17784424827417,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
270,False,"{'a': 0.003, 'e': 0.44619464428627154}",20,0,-7.12964929463195,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.003, 'e': 0.4448580662229411}",20,0,-60.448702376023725,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
272,False,"{'a': 0.003, 'e': 0.4435254918852095}",20,11,-14.851920478350142,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
273,False,"{'a': 0.003, 'e': 0.44219690927989863}",25,3,-66.80206879667904,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
274,False,"{'a': 0.003, 'e': 0.4408723064497561}",25,6,-12.413689595723499,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
275,False,"{'a': 0.003, 'e': 0.43955167147334756}",25,17,0.25710033340615723,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.003, 'e': 0.4382349924649492}",25,0,-71.17003274879126,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
277,False,"{'a': 0.003, 'e': 0.43692225757444114}",25,15,-110.0514221459887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 3}",1
278,False,"{'a': 0.003, 'e': 0.43561345498720044}",20,0,2.491644774772357,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
279,False,"{'a': 0.003, 'e': 0.4343085729239951}",30,7,-33.12554561534941,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 0}",1
280,False,"{'a': 0.003, 'e': 0.43300759964087765}",25,10,13.384412741283308,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.003, 'e': 0.43171052342907973}",30,0,-95.57862202481857,"{0: 23, 1: 1, 2: 2, 3: 3, 4: 1}",0
282,False,"{'a': 0.003, 'e': 0.43041733261490667}",25,12,-23.095679744877916,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
283,False,"{'a': 0.003, 'e': 0.42912801555963254}",20,0,-0.6351689388610122,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
284,False,"{'a': 0.003, 'e': 0.427842560659395}",20,0,-101.79299251723583,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
285,False,"{'a': 0.003, 'e': 0.4265609563450914}",25,0,6.92856062244851,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
286,False,"{'a': 0.003, 'e': 0.42528319108227414}",20,3,-39.610900754442426,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
287,False,"{'a': 0.003, 'e': 0.4240092533710473}",30,0,-64.96184405049753,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
288,False,"{'a': 0.003, 'e': 0.42273913174596284}",20,0,-2.7210218615544832,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
289,False,"{'a': 0.003, 'e': 0.42147281477591764}",25,8,-31.154394924967672,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 0}",1
290,False,"{'a': 0.003, 'e': 0.4202102910640503}",25,9,-37.69564115271669,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
291,False,"{'a': 0.003, 'e': 0.418951549247639}",25,17,-36.197133387965984,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
292,False,"{'a': 0.003, 'e': 0.4176965779979988}",20,0,22.45153930074062,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
293,False,"{'a': 0.003, 'e': 0.41644536602038007}",20,10,-12.765584217771204,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
294,False,"{'a': 0.003, 'e': 0.4151979020538666}",20,0,-51.37772813797858,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
295,False,"{'a': 0.003, 'e': 0.4139541748712741}",30,8,-67.42137645985935,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 1}",1
296,False,"{'a': 0.003, 'e': 0.4127141732790497}",25,13,0.34493053283542263,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.003, 'e': 0.41147788611717057}",20,0,-48.78412455737933,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
298,False,"{'a': 0.003, 'e': 0.410245302259044}",20,0,-25.840224614677386,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
299,False,"{'a': 0.003, 'e': 0.4090164106114069}",20,10,-74.56011429131384,"{0: 5, 1: 2, 2: 1, 3: 1, 4: 1}",1
300,False,"{'a': 0.003, 'e': 0.4077912001142262}",35,0,-57.965750668528806,"{0: 26, 1: 1, 2: 7, 3: 1, 4: 0}",0
301,False,"{'a': 0.003, 'e': 0.4065696597405991}",20,6,-5.192808651693281,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
302,False,"{'a': 0.003, 'e': 0.405351778496654}",30,7,-10.249816617049817,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
303,False,"{'a': 0.003, 'e': 0.4041375454214515}",20,0,1.0532649033392776,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
304,False,"{'a': 0.003, 'e': 0.40292694958688574}",20,0,-25.40432510495857,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
305,False,"{'a': 0.003, 'e': 0.401719980097586}",20,8,-12.24507812794108,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
306,False,"{'a': 0.003, 'e': 0.4005166260908188}",30,13,-26.469056230265505,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
307,False,"{'a': 0.003, 'e': 0.3993168767363899}",20,7,-2.8288999279579414,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.003, 'e': 0.39812072123654696}",25,0,-108.31313860149098,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
309,False,"{'a': 0.003, 'e': 0.39692814882588245}",25,2,18.890630114741967,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.003, 'e': 0.3957391487712367}",30,15,-4.803700924698074,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.003, 'e': 0.3945537103716011}",20,2,-16.894191883533388,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
312,False,"{'a': 0.003, 'e': 0.3933718229580221}",20,0,16.942132547262347,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
313,False,"{'a': 0.003, 'e': 0.39219347589350495}",25,0,-42.94640590160164,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
314,False,"{'a': 0.003, 'e': 0.3910186585729182}",30,11,-47.39347717779263,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
315,False,"{'a': 0.003, 'e': 0.38984736042289797}",30,0,-12.471720782728479,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
316,False,"{'a': 0.003, 'e': 0.388679570901753}",20,13,-40.1349519540963,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
317,False,"{'a': 0.003, 'e': 0.3875152794993697}",25,0,17.3744071982616,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
318,False,"{'a': 0.003, 'e': 0.3863544757371177}",20,13,-10.109903817207137,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
319,False,"{'a': 0.003, 'e': 0.38519714916775516}",25,0,-69.12933852114438,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
320,False,"{'a': 0.003, 'e': 0.3840432893753353}",20,6,19.224575035805792,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.003, 'e': 0.38289288597511206}",30,10,-12.654584273870478,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
322,False,"{'a': 0.003, 'e': 0.3817459286134471}",20,6,11.283493939070482,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.003, 'e': 0.38060240696771647}",30,17,-61.397546195721155,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
324,False,"{'a': 0.003, 'e': 0.37946231074621756}",20,8,9.482900908530658,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.003, 'e': 0.3783256296880768}",20,10,7.966480453905308,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.003, 'e': 0.37719235356315695}",20,0,-15.842732707613312,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
327,False,"{'a': 0.003, 'e': 0.37606247217196515}",25,0,-84.344827299838,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",1
328,False,"{'a': 0.003, 'e': 0.37493597534556133}",25,17,15.30292054251427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.003, 'e': 0.3738128529454665}",20,10,-40.979807562440634,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
330,False,"{'a': 0.003, 'e': 0.3726930948635714}",30,0,17.904055529880246,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
331,False,"{'a': 0.003, 'e': 0.3715766910220457}",25,8,-19.963426871076603,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
332,False,"{'a': 0.003, 'e': 0.37046363137324734}",25,2,-35.31191896565424,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
333,False,"{'a': 0.003, 'e': 0.369353905899632}",25,11,10.817488295452838,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.003, 'e': 0.3682475046136629}",20,0,19.18460643419848,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
335,False,"{'a': 0.003, 'e': 0.36714441755772104}",30,0,15.241061371198905,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
336,False,"{'a': 0.003, 'e': 0.36604463480401533}",20,3,-114.13224788490761,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 2}",1
337,False,"{'a': 0.003, 'e': 0.36494814645449375}",25,0,-84.31880911975962,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
338,False,"{'a': 0.003, 'e': 0.3638549426407535}",20,0,-97.9275837751409,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
339,False,"{'a': 0.003, 'e': 0.36276501352395324}",25,16,2.5410292188724153,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.003, 'e': 0.36167834929472326}",20,5,11.836946522537847,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.003, 'e': 0.3605949401730783}",20,13,-44.41271664646787,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
342,False,"{'a': 0.003, 'e': 0.35951477640832885}",25,0,-26.845594098728313,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
343,False,"{'a': 0.003, 'e': 0.3584378482789939}",30,18,-24.414835235181645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
344,False,"{'a': 0.003, 'e': 0.3573641460927129}",25,0,-10.525400852097427,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
345,False,"{'a': 0.003, 'e': 0.3562936601861588}",25,0,-87.38685981628737,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
346,False,"{'a': 0.003, 'e': 0.3552263809249515}",35,19,11.06941276727038,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.003, 'e': 0.35416229870357024}",35,21,-17.406998301583148,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
348,False,"{'a': 0.003, 'e': 0.353101403945268}",30,0,-30.09934410101851,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
349,False,"{'a': 0.003, 'e': 0.3520436871019846}",25,8,21.7948413038157,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.003, 'e': 0.35098913865426146}",30,18,-15.755098855115424,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
351,False,"{'a': 0.003, 'e': 0.3499377491111553}",35,5,23.31424811197955,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.003, 'e': 0.34888950901015336}",25,6,18.250031663644503,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.003, 'e': 0.3478444089170874}",35,15,10.653611745527918,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.003, 'e': 0.34680243942604977}",25,5,16.315109924118122,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.003, 'e': 0.34576359115930777}",20,0,-61.08873804588032,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
356,False,"{'a': 0.003, 'e': 0.3447278547672202}",30,4,-15.718022770861358,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
357,False,"{'a': 0.003, 'e': 0.34369522092815236}",30,10,11.89380507743299,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
358,False,"{'a': 0.003, 'e': 0.3426656803483929}",25,0,-109.39363299134723,"{0: 19, 1: 3, 2: 0, 3: 0, 4: 3}",0
359,False,"{'a': 0.003, 'e': 0.34163922376206945}",20,13,11.917576548679564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.003, 'e': 0.3406158419310661}",25,0,-4.1866311712159465,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
361,False,"{'a': 0.003, 'e': 0.3395955256449391}",35,7,12.090150402598299,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
362,False,"{'a': 0.003, 'e': 0.3385782657208353}",30,0,-40.24344293338169,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
363,False,"{'a': 0.003, 'e': 0.33756405300340836}",25,0,-62.61161508103861,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
364,False,"{'a': 0.003, 'e': 0.336552878364737}",25,0,-108.72146017349071,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",1
365,False,"{'a': 0.003, 'e': 0.3355447327042427}",20,0,-47.917434085874,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
366,False,"{'a': 0.003, 'e': 0.3345396069486076}",20,0,-29.489714604217237,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
367,False,"{'a': 0.003, 'e': 0.3335374920516932}",25,5,-48.26624954249796,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
